"","GO.ID","Term","Annotated","Significant","Expected","classic","KS"
"3917","GO:1903828","negative regulation of protein localizat...",167,19,16.3,"1.00000","0.73219"
"3918","GO:1903829","positive regulation of protein localizat...",333,34,32.51,"1.00000","0.22064"
"3919","GO:0003381","epithelial cell morphogenesis involved i...",13,1,1.27,"1.00000","1.00000"
"3920","GO:0015865","purine nucleotide transport",19,1,1.86,"1.00000","0.28814"
"3921","GO:0032501","multicellular organismal process",4594,536,448.53,"1.00000","0.16860"
"3922","GO:0032502","developmental process",4153,473,405.47,"1.00000","0.70433"
"3923","GO:0044872","lipoprotein localization",30,2,2.93,"1.00000","1.00000"
"3924","GO:0120305","regulation of pigmentation",21,4,2.05,"1.00000","1.00000"
"3925","GO:0032506","cytokinetic process",53,2,5.17,"1.00000","0.35950"
"3926","GO:0086070","SA node cell to atrial cardiac muscle ce...",14,9,1.37,"1.00000","1.00000"
"3927","GO:0032509","endosome transport via multivesicular bo...",33,1,3.22,"1.00000","0.17489"
"3928","GO:0060479","lung cell differentiation",16,2,1.56,"1.00000","1.00000"
"3929","GO:0008625","extrinsic apoptotic signaling pathway vi...",38,6,3.71,"1.00000","0.49187"
"3930","GO:0060421","positive regulation of heart growth",30,7,2.93,"1.00000","1.00000"
"3931","GO:0007292","female gamete generation",699,65,68.25,"1.00000","0.46668"
"3932","GO:0051492","regulation of stress fiber assembly",69,8,6.74,"1.00000","0.15420"
"3933","GO:1903844","regulation of cellular response to trans...",73,7,7.13,"1.00000","1.00000"
"3934","GO:1903846","positive regulation of cellular response...",32,4,3.12,"1.00000","1.00000"
"3935","GO:0007297","follicle cell of egg chamber migration",117,16,11.42,"1.00000","0.09409"
"3936","GO:0044827","modulation by host of viral genome repli...",17,2,1.66,"1.00000","0.14745"
"3937","GO:0008610","lipid biosynthetic process",447,48,43.64,"1.00000","0.46714"
"3938","GO:0031123","RNA 3'-end processing",125,5,12.2,"1.00000","0.17676"
"3939","GO:0031124","mRNA 3'-end processing",90,5,8.79,"1.00000","0.37378"
"3940","GO:0086026","atrial cardiac muscle cell to AV node ce...",14,6,1.37,"1.00000","1.00000"
"3941","GO:0015870","acetylcholine transport",25,11,2.44,"1.00000","0.55908"
"3942","GO:0044818","mitotic G2/M transition checkpoint",35,2,3.42,"1.00000","1.00000"
"3943","GO:0031110","regulation of microtubule polymerization...",71,13,6.93,"1.00000","1.00000"
"3944","GO:1900619","acetate ester metabolic process",10,1,0.98,"1.00000","1.00000"
"3945","GO:0086011","membrane repolarization during action po...",17,7,1.66,"1.00000","1.00000"
"3946","GO:0044819","mitotic G1/S transition checkpoint signa...",40,4,3.91,"1.00000","0.61827"
"3947","GO:0031111","negative regulation of microtubule polym...",45,12,4.39,"1.00000","1.00000"
"3948","GO:0060419","heart growth",69,14,6.74,"1.00000","0.80196"
"3949","GO:0015872","dopamine transport",37,7,3.61,"1.00000","0.30488"
"3950","GO:0031112","positive regulation of microtubule polym...",24,4,2.34,"1.00000","0.73672"
"3951","GO:0008643","carbohydrate transport",88,11,8.59,"1.00000","0.35169"
"3952","GO:0031113","regulation of microtubule polymerization",38,6,3.71,"1.00000","0.92287"
"3953","GO:0015874","norepinephrine transport",22,4,2.15,"1.00000","0.81367"
"3954","GO:0031114","regulation of microtubule depolymerizati...",37,10,3.61,"1.00000","0.03691"
"3955","GO:0008645","hexose transmembrane transport",79,10,7.71,"1.00000","0.38312"
"3956","GO:0086018","SA node cell to atrial cardiac muscle ce...",14,9,1.37,"1.00000","1.00000"
"3957","GO:0086019","cell-cell signaling involved in cardiac ...",22,11,2.15,"1.00000","0.86695"
"3958","GO:0032692","negative regulation of interleukin-1 pro...",15,2,1.46,"1.00000","0.85464"
"3959","GO:0044843","cell cycle G1/S phase transition",222,19,21.67,"1.00000","0.39224"
"3960","GO:0060443","mammary gland morphogenesis",30,4,2.93,"1.00000","0.04886"
"3961","GO:0060446","branching involved in open tracheal syst...",49,4,4.78,"1.00000","0.57465"
"3962","GO:0007260","tyrosine phosphorylation of STAT protein",29,3,2.83,"1.00000","0.69387"
"3963","GO:0044837","actomyosin contractile ring organization",28,1,2.73,"1.00000","1.00000"
"3964","GO:1904950","negative regulation of establishment of ...",119,16,11.62,"1.00000","0.69397"
"3965","GO:1904951","positive regulation of establishment of ...",246,27,24.02,"1.00000","0.31438"
"3966","GO:0043462","regulation of ATP-dependent activity",63,2,6.15,"1.00000","0.46650"
"3967","GO:0043467","regulation of generation of precursor me...",100,21,9.76,"1.00000","0.25255"
"3968","GO:0003338","metanephros morphogenesis",20,4,1.95,"1.00000","0.40558"
"3969","GO:1990089","response to nerve growth factor",53,3,5.17,"1.00000","0.10061"
"3970","GO:1902473","regulation of protein localization to sy...",15,2,1.46,"1.00000","0.28134"
"3971","GO:0015844","monoamine transport",68,15,6.64,"1.00000","1.00000"
"3972","GO:0071495","cellular response to endogenous stimulus",984,126,96.07,"1.00000","0.83905"
"3973","GO:0071496","cellular response to external stimulus",301,32,29.39,"1.00000","0.35141"
"3974","GO:0015849","organic acid transport",197,32,19.23,"1.00000","1.00000"
"3975","GO:0007282","cystoblast division",21,1,2.05,"1.00000","0.05320"
"3976","GO:0015837","amine transport",101,24,9.86,"1.00000","0.60339"
"3977","GO:0043487","regulation of RNA stability",123,7,12.01,"1.00000","0.86257"
"3978","GO:0032650","regulation of interleukin-1 alpha produc...",11,3,1.07,"1.00000","1.00000"
"3979","GO:0043489","RNA stabilization",32,3,3.12,"1.00000","0.70883"
"3980","GO:0007272","ensheathment of neurons",116,18,11.33,"1.00000","0.19664"
"3981","GO:0032652","regulation of interleukin-1 production",35,7,3.42,"1.00000","1.00000"
"3982","GO:0007276","gamete generation",1146,104,111.89,"1.00000","0.25620"
"3983","GO:0003300","cardiac muscle hypertrophy",76,12,7.42,"1.00000","0.26321"
"3984","GO:0086001","cardiac muscle cell action potential",38,14,3.71,"1.00000","0.34808"
"3985","GO:1901099","negative regulation of signal transducti...",20,3,1.95,"1.00000","1.00000"
"3986","GO:0003301","physiological cardiac muscle hypertrophy",20,4,1.95,"1.00000","1.00000"
"3987","GO:0031102","neuron projection regeneration",110,19,10.74,"1.00000","0.68809"
"3988","GO:0086003","cardiac muscle cell contraction",35,12,3.42,"1.00000","0.63806"
"3989","GO:1902414","protein localization to cell junction",75,10,7.32,"1.00000","0.75941"
"3990","GO:0043474","pigment metabolic process involved in pi...",28,2,2.73,"1.00000","1.00000"
"3991","GO:0032680","regulation of tumor necrosis factor prod...",43,5,4.2,"1.00000","0.90158"
"3992","GO:0086009","membrane repolarization",20,7,1.95,"1.00000","1.00000"
"3993","GO:0031109","microtubule polymerization or depolymeri...",103,15,10.06,"1.00000","1.00000"
"3994","GO:0003309","type B pancreatic cell differentiation",20,3,1.95,"1.00000","0.10511"
"3995","GO:0035825","homologous recombination",83,5,8.1,"1.00000","0.00052"
"3996","GO:0035812","renal sodium excretion",12,4,1.17,"1.00000","1.00000"
"3997","GO:0032673","regulation of interleukin-4 production",14,4,1.37,"1.00000","1.00000"
"3998","GO:0007215","glutamate receptor signaling pathway",61,7,5.96,"1.00000","0.13291"
"3999","GO:0032675","regulation of interleukin-6 production",46,6,4.49,"1.00000","0.66207"
"4000","GO:0007216","G protein-coupled glutamate receptor sig...",26,2,2.54,"1.00000","0.01492"
"4001","GO:0032677","regulation of interleukin-8 production",19,4,1.86,"1.00000","1.00000"
"4002","GO:0015800","acidic amino acid transport",51,6,4.98,"1.00000","0.31898"
"4003","GO:0009060","aerobic respiration",116,8,11.33,"1.00000","0.40015"
"4004","GO:0071450","cellular response to oxygen radical",27,7,2.64,"1.00000","1.00000"
"4005","GO:0071451","cellular response to superoxide",27,7,2.64,"1.00000","0.33311"
"4006","GO:0009062","fatty acid catabolic process",72,2,7.03,"1.00000","0.60111"
"4007","GO:0043412","macromolecule modification",2363,228,230.71,"1.00000","1.00000"
"4008","GO:0071453","cellular response to oxygen levels",122,15,11.91,"1.00000","0.56919"
"4009","GO:0043413","macromolecule glycosylation",126,4,12.3,"1.00000","1.00000"
"4010","GO:0043414","macromolecule methylation",210,18,20.5,"1.00000","1.00000"
"4011","GO:0015807","L-amino acid transport",51,9,4.98,"1.00000","0.66289"
"4012","GO:0009067","aspartate family amino acid biosynthetic...",30,1,2.93,"1.00000","0.38845"
"4013","GO:0009069","serine family amino acid metabolic proce...",42,2,4.1,"1.00000","0.69792"
"4014","GO:0060191","regulation of lipase activity",43,6,4.2,"1.00000","1.00000"
"4015","GO:0032623","interleukin-2 production",22,7,2.15,"1.00000","0.40319"
"4016","GO:0060193","positive regulation of lipase activity",26,3,2.54,"1.00000","0.30983"
"4017","GO:0051445","regulation of meiotic cell cycle",80,8,7.81,"1.00000","0.29913"
"4018","GO:0031294","lymphocyte costimulation",19,1,1.86,"1.00000","1.00000"
"4019","GO:0009056","catabolic process",1648,127,160.9,"1.00000","1.00000"
"4020","GO:0009057","macromolecule catabolic process",962,58,93.92,"1.00000","1.00000"
"4021","GO:0009058","biosynthetic process",4006,347,391.12,"1.00000","1.00000"
"4022","GO:0032610","interleukin-1 alpha production",12,3,1.17,"1.00000","0.12134"
"4023","GO:0032612","interleukin-1 production",40,10,3.91,"1.00000","1.00000"
"4024","GO:0032613","interleukin-10 production",12,2,1.17,"1.00000","0.87205"
"4025","GO:0032615","interleukin-12 production",18,2,1.76,"1.00000","0.87208"
"4026","GO:0051438","regulation of ubiquitin-protein transfer...",29,1,2.83,"1.00000","0.33206"
"4027","GO:0009081","branched-chain amino acid metabolic proc...",18,2,1.76,"1.00000","0.25388"
"4028","GO:0032640","tumor necrosis factor production",44,5,4.3,"1.00000","0.01977"
"4029","GO:0071478","cellular response to radiation",177,19,17.28,"1.00000","0.56084"
"4030","GO:0071479","cellular response to ionizing radiation",63,2,6.15,"1.00000","0.35106"
"4031","GO:0099622","cardiac muscle cell membrane repolarizat...",18,7,1.76,"1.00000","1.00000"
"4032","GO:0099623","regulation of cardiac muscle cell membra...",13,5,1.27,"1.00000","0.90892"
"4033","GO:0099624","atrial cardiac muscle cell membrane repo...",12,5,1.17,"1.00000","1.00000"
"4034","GO:1903555","regulation of tumor necrosis factor supe...",44,5,4.3,"1.00000","1.00000"
"4035","GO:1903556","negative regulation of tumor necrosis fa...",18,2,1.76,"1.00000","1.00000"
"4036","GO:1903557","positive regulation of tumor necrosis fa...",23,3,2.25,"1.00000","0.28764"
"4037","GO:0032648","regulation of interferon-beta production",46,9,4.49,"1.00000","0.62842"
"4038","GO:0000291","nuclear-transcribed mRNA catabolic proce...",30,1,2.93,"1.00000","0.71715"
"4039","GO:0009072","aromatic amino acid metabolic process",29,1,2.83,"1.00000","0.31434"
"4040","GO:1903580","positive regulation of ATP metabolic pro...",29,1,2.83,"1.00000","0.21157"
"4041","GO:1990000","amyloid fibril formation",20,3,1.95,"1.00000","0.74141"
"4042","GO:1901071","glucosamine-containing compound metaboli...",23,1,2.25,"1.00000","0.42876"
"4043","GO:1901074","regulation of engulfment of apoptotic ce...",29,3,2.83,"1.00000","0.22205"
"4044","GO:0042058","regulation of epidermal growth factor re...",99,11,9.67,"1.00000","0.39654"
"4045","GO:1903573","negative regulation of response to endop...",29,1,2.83,"1.00000","0.08331"
"4046","GO:0099643","signal release from synapse",196,34,19.14,"1.00000","1.00000"
"4047","GO:0072595","maintenance of protein localization in o...",26,2,2.54,"1.00000","0.42584"
"4048","GO:1901028","regulation of mitochondrial outer membra...",16,4,1.56,"1.00000","0.33712"
"4049","GO:0022030","telencephalon glial cell migration",11,1,1.07,"1.00000","1.00000"
"4050","GO:0035809","regulation of urine volume",14,6,1.37,"1.00000","0.58930"
"4051","GO:0072599","establishment of protein localization to...",51,1,4.98,"1.00000","0.54677"
"4052","GO:0051409","response to nitrosative stress",14,1,1.37,"1.00000","0.69549"
"4053","GO:0043405","regulation of MAP kinase activity",204,28,19.92,"1.00000","0.60985"
"4054","GO:0060180","female mating behavior",20,5,1.95,"1.00000","0.05421"
"4055","GO:1903522","regulation of blood circulation",149,38,14.55,"1.00000","0.59670"
"4056","GO:1903524","positive regulation of blood circulation",32,3,3.12,"1.00000","0.39166"
"4057","GO:1901016","regulation of potassium ion transmembran...",25,5,2.44,"1.00000","0.84822"
"4058","GO:0046390","ribose phosphate biosynthetic process",162,17,15.82,"1.00000","0.58756"
"4059","GO:0031280","negative regulation of cyclase activity",16,1,1.56,"1.00000","0.88002"
"4060","GO:1901018","positive regulation of potassium ion tra...",10,4,0.98,"1.00000","1.00000"
"4061","GO:1901019","regulation of calcium ion transmembrane ...",51,13,4.98,"1.00000","0.38775"
"4062","GO:0046394","carboxylic acid biosynthetic process",246,10,24.02,"1.00000","0.28348"
"4063","GO:0046395","carboxylic acid catabolic process",177,10,17.28,"1.00000","0.42320"
"4064","GO:1903510","mucopolysaccharide metabolic process",38,1,3.71,"1.00000","0.76368"
"4065","GO:1903514","release of sequestered calcium ion into ...",10,1,0.98,"1.00000","1.00000"
"4066","GO:0032606","type I interferon production",79,10,7.71,"1.00000","1.00000"
"4067","GO:0032607","interferon-alpha production",16,5,1.56,"1.00000","1.00000"
"4068","GO:0032608","interferon-beta production",48,9,4.69,"1.00000","0.91982"
"4069","GO:0032609","type II interferon production",13,4,1.27,"1.00000","1.00000"
"4070","GO:0060179","male mating behavior",67,16,6.54,"1.00000","0.46423"
"4071","GO:0106056","regulation of calcineurin-mediated signa...",16,3,1.56,"1.00000","1.00000"
"4072","GO:0140448","signaling receptor ligand precursor proc...",36,6,3.51,"1.00000","0.83370"
"4073","GO:0060120","inner ear receptor cell fate commitment",10,2,0.98,"1.00000","1.00000"
"4074","GO:0031279","regulation of cyclase activity",40,8,3.91,"1.00000","1.00000"
"4075","GO:0035592","establishment of protein localization to...",372,54,36.32,"1.00000","0.21380"
"4076","GO:0000280","nuclear division",510,33,49.79,"1.00000","0.55661"
"4077","GO:0080164","regulation of nitric oxide metabolic pro...",28,3,2.73,"1.00000","1.00000"
"4078","GO:1903530","regulation of secretion by cell",478,70,46.67,"1.00000","1.00000"
"4079","GO:0000288","nuclear-transcribed mRNA catabolic proce...",52,1,5.08,"1.00000","0.19634"
"4080","GO:1903532","positive regulation of secretion by cell",260,36,25.38,"1.00000","0.20092"
"4081","GO:1903533","regulation of protein targeting",39,7,3.81,"1.00000","0.12719"
"4082","GO:0060113","inner ear receptor cell differentiation",76,11,7.42,"1.00000","0.24159"
"4083","GO:0002093","auditory receptor cell morphogenesis",13,1,1.27,"1.00000","0.79585"
"4084","GO:0002097","tRNA wobble base modification",14,1,1.37,"1.00000","0.71749"
"4085","GO:0071402","cellular response to lipoprotein particl...",18,5,1.76,"1.00000","0.44441"
"4086","GO:0000272","polysaccharide catabolic process",37,4,3.61,"1.00000","0.14900"
"4087","GO:0046364","monosaccharide biosynthetic process",39,2,3.81,"1.00000","0.19550"
"4088","GO:0031214","biomineral tissue development",70,14,6.83,"1.00000","0.40512"
"4089","GO:0080154","regulation of fertilization",44,4,4.3,"1.00000","0.27528"
"4090","GO:0052547","regulation of peptidase activity",227,31,22.16,"1.00000","1.00000"
"4091","GO:0052548","regulation of endopeptidase activity",211,27,20.6,"1.00000","0.31911"
"4092","GO:0120192","tight junction assembly",62,5,6.05,"1.00000","1.00000"
"4093","GO:0060142","regulation of syncytium formation by pla...",15,2,1.46,"1.00000","1.00000"
"4094","GO:0120193","tight junction organization",63,5,6.15,"1.00000","0.13844"
"4095","GO:0060147","regulation of post-transcriptional gene ...",36,3,3.51,"1.00000","1.00000"
"4096","GO:0060148","positive regulation of post-transcriptio...",16,1,1.56,"1.00000","1.00000"
"4097","GO:0072575","epithelial cell proliferation involved i...",12,1,1.17,"1.00000","1.00000"
"4098","GO:0072578","neurotransmitter-gated ion channel clust...",21,2,2.05,"1.00000","0.56402"
"4099","GO:0051168","nuclear export",173,9,16.89,"1.00000","0.45907"
"4100","GO:2001141","regulation of RNA biosynthetic process",1487,169,145.18,"1.00000","0.27899"
"4101","GO:0080171","lytic vacuole organization",87,6,8.49,"1.00000","1.00000"
"4102","GO:0072521","purine-containing compound metabolic pro...",389,35,37.98,"1.00000","0.08915"
"4103","GO:0072522","purine-containing compound biosynthetic ...",183,21,17.87,"1.00000","0.13854"
"4104","GO:0072523","purine-containing compound catabolic pro...",90,12,8.79,"1.00000","0.71091"
"4105","GO:0051153","regulation of striated muscle cell diffe...",79,12,7.71,"1.00000","0.41581"
"4106","GO:1903504","regulation of mitotic spindle checkpoint",13,1,1.27,"1.00000","1.00000"
"4107","GO:0072524","pyridine-containing compound metabolic p...",111,8,10.84,"1.00000","1.00000"
"4108","GO:0051155","positive regulation of striated muscle c...",49,7,4.78,"1.00000","0.26837"
