"","GO.ID","Term","Annotated","Significant","Expected","classic"
"3156","GO:0001658","branching involved in ureteric bud morph...",49,0,1,"1.00000"
"3157","GO:0001659","temperature homeostasis",19,0,0.39,"1.00000"
"3158","GO:0001661","conditioned taste aversion",10,0,0.21,"1.00000"
"3159","GO:0001662","behavioral fear response",20,0,0.41,"1.00000"
"3160","GO:0001703","gastrulation with mouth forming first",31,0,0.64,"1.00000"
"3161","GO:0001706","endoderm formation",45,0,0.92,"1.00000"
"3162","GO:0001711","endodermal cell fate commitment",26,0,0.53,"1.00000"
"3163","GO:0001714","endodermal cell fate specification",19,0,0.39,"1.00000"
"3164","GO:0001731","formation of translation preinitiation c...",15,0,0.31,"1.00000"
"3165","GO:0001736","establishment of planar polarity",128,0,2.62,"1.00000"
"3166","GO:0001737","establishment of imaginal disc-derived w...",27,0,0.55,"1.00000"
"3167","GO:0001752","compound eye photoreceptor fate commitme...",35,0,0.72,"1.00000"
"3168","GO:0001756","somitogenesis",56,0,1.15,"1.00000"
"3169","GO:0001774","microglial cell activation",11,0,0.23,"1.00000"
"3170","GO:0001776","leukocyte homeostasis",38,0,0.78,"1.00000"
"3171","GO:0001782","B cell homeostasis",18,0,0.37,"1.00000"
"3172","GO:0001783","B cell apoptotic process",20,0,0.41,"1.00000"
"3173","GO:0001832","blastocyst growth",22,0,0.45,"1.00000"
"3174","GO:0001833","inner cell mass cell proliferation",13,0,0.27,"1.00000"
"3175","GO:0001839","neural plate morphogenesis",10,0,0.21,"1.00000"
"3176","GO:0001840","neural plate development",14,0,0.29,"1.00000"
"3177","GO:0001845","phagolysosome assembly",17,0,0.35,"1.00000"
"3178","GO:0001881","receptor recycling",23,0,0.47,"1.00000"
"3179","GO:0001885","endothelial cell development",38,0,0.78,"1.00000"
"3180","GO:0001906","cell killing",37,0,0.76,"1.00000"
"3181","GO:0001909","leukocyte mediated cytotoxicity",27,0,0.55,"1.00000"
"3182","GO:0001910","regulation of leukocyte mediated cytotox...",17,0,0.35,"1.00000"
"3183","GO:0001912","positive regulation of leukocyte mediate...",12,0,0.25,"1.00000"
"3184","GO:0001919","regulation of receptor recycling",14,0,0.29,"1.00000"
"3185","GO:0001936","regulation of endothelial cell prolifera...",59,0,1.21,"1.00000"
"3186","GO:0001937","negative regulation of endothelial cell ...",14,0,0.29,"1.00000"
"3187","GO:0001938","positive regulation of endothelial cell ...",46,0,0.94,"1.00000"
"3188","GO:0001941","postsynaptic membrane organization",23,0,0.47,"1.00000"
"3189","GO:0001945","lymph vessel development",13,0,0.27,"1.00000"
"3190","GO:0001953","negative regulation of cell-matrix adhes...",16,0,0.33,"1.00000"
"3191","GO:0001954","positive regulation of cell-matrix adhes...",30,0,0.62,"1.00000"
"3192","GO:0001958","endochondral ossification",16,0,0.33,"1.00000"
"3193","GO:0001967","suckling behavior",11,0,0.23,"1.00000"
"3194","GO:0001974","blood vessel remodeling",28,0,0.57,"1.00000"
"3195","GO:0001976","nervous system process involved in regul...",15,0,0.31,"1.00000"
"3196","GO:0001990","regulation of systemic arterial blood pr...",36,0,0.74,"1.00000"
"3197","GO:0001991","regulation of systemic arterial blood pr...",19,0,0.39,"1.00000"
"3198","GO:0001993","regulation of systemic arterial blood pr...",10,0,0.21,"1.00000"
"3199","GO:0002002","regulation of angiotensin levels in bloo...",16,0,0.33,"1.00000"
"3200","GO:0002003","angiotensin maturation",15,0,0.31,"1.00000"
"3201","GO:0002021","response to dietary excess",14,0,0.29,"1.00000"
"3202","GO:0002026","regulation of the force of heart contrac...",20,0,0.41,"1.00000"
"3203","GO:0002029","desensitization of G protein-coupled rec...",14,0,0.29,"1.00000"
"3204","GO:0002040","sprouting angiogenesis",65,0,1.33,"1.00000"
"3205","GO:0002042","cell migration involved in sprouting ang...",29,0,0.59,"1.00000"
"3206","GO:0002052","positive regulation of neuroblast prolif...",19,0,0.39,"1.00000"
"3207","GO:0002053","positive regulation of mesenchymal cell ...",24,0,0.49,"1.00000"
"3208","GO:0002062","chondrocyte differentiation",50,0,1.03,"1.00000"
"3209","GO:0002063","chondrocyte development",19,0,0.39,"1.00000"
"3210","GO:0002072","optic cup morphogenesis involved in came...",12,0,0.25,"1.00000"
"3211","GO:0002076","osteoblast development",11,0,0.23,"1.00000"
"3212","GO:0002082","regulation of oxidative phosphorylation",33,0,0.68,"1.00000"
"3213","GO:0002089","lens morphogenesis in camera-type eye",13,0,0.27,"1.00000"
"3214","GO:0002097","tRNA wobble base modification",10,0,0.21,"1.00000"
"3215","GO:0002181","cytoplasmic translation",179,0,3.67,"1.00000"
"3216","GO:0002183","cytoplasmic translational initiation",21,0,0.43,"1.00000"
"3217","GO:0002200","somatic diversification of immune recept...",46,0,0.94,"1.00000"
"3218","GO:0002204","somatic recombination of immunoglobulin ...",28,0,0.57,"1.00000"
"3219","GO:0002208","somatic diversification of immunoglobuli...",28,0,0.57,"1.00000"
"3220","GO:0002209","behavioral defense response",20,0,0.41,"1.00000"
"3221","GO:0002220","innate immune response activating cell s...",32,0,0.66,"1.00000"
"3222","GO:0002223","stimulatory C-type lectin receptor signa...",18,0,0.37,"1.00000"
"3223","GO:0002225","positive regulation of antimicrobial pep...",20,0,0.41,"1.00000"
"3224","GO:0002228","natural killer cell mediated immunity",14,0,0.29,"1.00000"
"3225","GO:0002230","positive regulation of defense response ...",14,0,0.29,"1.00000"
"3226","GO:0002250","adaptive immune response",99,0,2.03,"1.00000"
"3227","GO:0002260","lymphocyte homeostasis",29,0,0.59,"1.00000"
"3228","GO:0002269","leukocyte activation involved in inflamm...",11,0,0.23,"1.00000"
"3229","GO:0002285","lymphocyte activation involved in immune...",67,0,1.37,"1.00000"
"3230","GO:0002286","T cell activation involved in immune res...",28,0,0.57,"1.00000"
"3231","GO:0002287","alpha-beta T cell activation involved in...",20,0,0.41,"1.00000"
"3232","GO:0002292","T cell differentiation involved in immun...",21,0,0.43,"1.00000"
"3233","GO:0002293","alpha-beta T cell differentiation involv...",20,0,0.41,"1.00000"
"3234","GO:0002294","CD4-positive, alpha-beta T cell differen...",19,0,0.39,"1.00000"
"3235","GO:0002312","B cell activation involved in immune res...",38,0,0.78,"1.00000"
"3236","GO:0002320","lymphoid progenitor cell differentiation",14,0,0.29,"1.00000"
"3237","GO:0002328","pro-B cell differentiation",12,0,0.25,"1.00000"
"3238","GO:0002335","mature B cell differentiation",11,0,0.23,"1.00000"
"3239","GO:0002360","T cell lineage commitment",10,0,0.21,"1.00000"
"3240","GO:0002367","cytokine production involved in immune r...",32,0,0.66,"1.00000"
"3241","GO:0002369","T cell cytokine production",16,0,0.33,"1.00000"
"3242","GO:0002377","immunoglobulin production",57,0,1.17,"1.00000"
"3243","GO:0002381","immunoglobulin production involved in im...",30,0,0.62,"1.00000"
"3244","GO:0002407","dendritic cell chemotaxis",11,0,0.23,"1.00000"
"3245","GO:0002437","inflammatory response to antigenic stimu...",21,0,0.43,"1.00000"
"3246","GO:0002440","production of molecular mediator of immu...",111,0,2.28,"1.00000"
"3247","GO:0002449","lymphocyte mediated immunity",88,0,1.8,"1.00000"
"3248","GO:0002456","T cell mediated immunity",35,0,0.72,"1.00000"
"3249","GO:0002460","adaptive immune response based on somati...",88,0,1.8,"1.00000"
"3250","GO:0002479","antigen processing and presentation of e...",13,0,0.27,"1.00000"
"3251","GO:0002532","production of molecular mediator involve...",33,0,0.68,"1.00000"
"3252","GO:0002534","cytokine production involved in inflamma...",14,0,0.29,"1.00000"
"3253","GO:0002548","monocyte chemotaxis",13,0,0.27,"1.00000"
"3254","GO:0002562","somatic diversification of immune recept...",39,0,0.8,"1.00000"
"3255","GO:0002566","somatic diversification of immune recept...",12,0,0.25,"1.00000"
"3256","GO:0002637","regulation of immunoglobulin production",30,0,0.62,"1.00000"
"3257","GO:0002639","positive regulation of immunoglobulin pr...",18,0,0.37,"1.00000"
"3258","GO:0002673","regulation of acute inflammatory respons...",27,0,0.55,"1.00000"
"3259","GO:0002675","positive regulation of acute inflammator...",11,0,0.23,"1.00000"
"3260","GO:0002687","positive regulation of leukocyte migrati...",37,0,0.76,"1.00000"
"3261","GO:0002688","regulation of leukocyte chemotaxis",32,0,0.66,"1.00000"
"3262","GO:0002690","positive regulation of leukocyte chemota...",22,0,0.45,"1.00000"
"3263","GO:0002695","negative regulation of leukocyte activat...",52,0,1.07,"1.00000"
"3264","GO:0002698","negative regulation of immune effector p...",48,0,0.98,"1.00000"
"3265","GO:0002700","regulation of production of molecular me...",81,0,1.66,"1.00000"
"3266","GO:0002701","negative regulation of production of mol...",11,0,0.23,"1.00000"
"3267","GO:0002702","positive regulation of production of mol...",59,0,1.21,"1.00000"
"3268","GO:0002704","negative regulation of leukocyte mediate...",14,0,0.29,"1.00000"
"3269","GO:0002706","regulation of lymphocyte mediated immuni...",52,0,1.07,"1.00000"
"3270","GO:0002707","negative regulation of lymphocyte mediat...",11,0,0.23,"1.00000"
"3271","GO:0002708","positive regulation of lymphocyte mediat...",38,0,0.78,"1.00000"
"3272","GO:0002709","regulation of T cell mediated immunity",22,0,0.45,"1.00000"
"3273","GO:0002711","positive regulation of T cell mediated i...",17,0,0.35,"1.00000"
"3274","GO:0002712","regulation of B cell mediated immunity",23,0,0.47,"1.00000"
"3275","GO:0002714","positive regulation of B cell mediated i...",17,0,0.35,"1.00000"
"3276","GO:0002718","regulation of cytokine production involv...",29,0,0.59,"1.00000"
"3277","GO:0002720","positive regulation of cytokine producti...",23,0,0.47,"1.00000"
"3278","GO:0002724","regulation of T cell cytokine production",13,0,0.27,"1.00000"
"3279","GO:0002726","positive regulation of T cell cytokine p...",11,0,0.23,"1.00000"
"3280","GO:0002752","cell surface pattern recognition recepto...",14,0,0.29,"1.00000"
"3281","GO:0002753","cytoplasmic pattern recognition receptor...",48,0,0.98,"1.00000"
"3282","GO:0002755","MyD88-dependent toll-like receptor signa...",17,0,0.35,"1.00000"
"3283","GO:0002759","regulation of antimicrobial humoral resp...",35,0,0.72,"1.00000"
"3284","GO:0002760","positive regulation of antimicrobial hum...",20,0,0.41,"1.00000"
"3285","GO:0002762","negative regulation of myeloid leukocyte...",20,0,0.41,"1.00000"
"3286","GO:0002775","antimicrobial peptide production",29,0,0.59,"1.00000"
"3287","GO:0002777","antimicrobial peptide biosynthetic proce...",15,0,0.31,"1.00000"
"3288","GO:0002784","regulation of antimicrobial peptide prod...",28,0,0.57,"1.00000"
"3289","GO:0002805","regulation of antimicrobial peptide bios...",15,0,0.31,"1.00000"
"3290","GO:0002807","positive regulation of antimicrobial pep...",10,0,0.21,"1.00000"
"3291","GO:0002819","regulation of adaptive immune response",61,0,1.25,"1.00000"
"3292","GO:0002820","negative regulation of adaptive immune r...",10,0,0.21,"1.00000"
"3293","GO:0002821","positive regulation of adaptive immune r...",44,0,0.9,"1.00000"
"3294","GO:0002822","regulation of adaptive immune response b...",55,0,1.13,"1.00000"
"3295","GO:0002823","negative regulation of adaptive immune r...",10,0,0.21,"1.00000"
"3296","GO:0002824","positive regulation of adaptive immune r...",39,0,0.8,"1.00000"
"3297","GO:0002861","regulation of inflammatory response to a...",10,0,0.21,"1.00000"
"3298","GO:0002889","regulation of immunoglobulin mediated im...",23,0,0.47,"1.00000"
"3299","GO:0002891","positive regulation of immunoglobulin me...",17,0,0.35,"1.00000"
"3300","GO:0002902","regulation of B cell apoptotic process",18,0,0.37,"1.00000"
"3301","GO:0002920","regulation of humoral immune response",52,0,1.07,"1.00000"
"3302","GO:0002921","negative regulation of humoral immune re...",15,0,0.31,"1.00000"
"3303","GO:0002922","positive regulation of humoral immune re...",23,0,0.47,"1.00000"
"3304","GO:0002931","response to ischemia",30,0,0.62,"1.00000"
"3305","GO:0003009","skeletal muscle contraction",24,0,0.49,"1.00000"
"3306","GO:0003044","regulation of systemic arterial blood pr...",44,0,0.9,"1.00000"
"3307","GO:0003071","renal system process involved in regulat...",12,0,0.25,"1.00000"
"3308","GO:0003081","regulation of systemic arterial blood pr...",30,0,0.62,"1.00000"
"3309","GO:0003084","positive regulation of systemic arterial...",10,0,0.21,"1.00000"
"3310","GO:0003085","negative regulation of systemic arterial...",13,0,0.27,"1.00000"
"3311","GO:0003149","membranous septum morphogenesis",11,0,0.23,"1.00000"
"3312","GO:0003158","endothelium development",78,0,1.6,"1.00000"
"3313","GO:0003159","morphogenesis of an endothelium",11,0,0.23,"1.00000"
"3314","GO:0003171","atrioventricular valve development",19,0,0.39,"1.00000"
"3315","GO:0003174","mitral valve development",10,0,0.21,"1.00000"
"3316","GO:0003181","atrioventricular valve morphogenesis",16,0,0.33,"1.00000"
"3317","GO:0003183","mitral valve morphogenesis",10,0,0.21,"1.00000"
"3318","GO:0003188","heart valve formation",14,0,0.29,"1.00000"
"3319","GO:0003190","atrioventricular valve formation",11,0,0.23,"1.00000"
"3320","GO:0003198","epithelial to mesenchymal transition inv...",13,0,0.27,"1.00000"
"3321","GO:0003208","cardiac ventricle morphogenesis",54,0,1.11,"1.00000"
"3322","GO:0003209","cardiac atrium morphogenesis",19,0,0.39,"1.00000"
"3323","GO:0003214","cardiac left ventricle morphogenesis",13,0,0.27,"1.00000"
"3324","GO:0003215","cardiac right ventricle morphogenesis",10,0,0.21,"1.00000"
"3325","GO:0003222","ventricular trabecula myocardium morphog...",11,0,0.23,"1.00000"
"3326","GO:0003223","ventricular compact myocardium morphogen...",11,0,0.23,"1.00000"
"3327","GO:0003229","ventricular cardiac muscle tissue develo...",39,0,0.8,"1.00000"
"3328","GO:0003230","cardiac atrium development",22,0,0.45,"1.00000"
"3329","GO:0003263","cardioblast proliferation",13,0,0.27,"1.00000"
"3330","GO:0003264","regulation of cardioblast proliferation",13,0,0.27,"1.00000"
"3331","GO:0003266","regulation of secondary heart field card...",12,0,0.25,"1.00000"
"3332","GO:0003298","physiological muscle hypertrophy",24,0,0.49,"1.00000"
"3333","GO:0003299","muscle hypertrophy in response to stress",10,0,0.21,"1.00000"
"3334","GO:0003300","cardiac muscle hypertrophy",62,0,1.27,"1.00000"
"3335","GO:0003301","physiological cardiac muscle hypertrophy",24,0,0.49,"1.00000"
"3336","GO:0003310","pancreatic A cell differentiation",10,0,0.21,"1.00000"
"3337","GO:0003330","regulation of extracellular matrix const...",12,0,0.25,"1.00000"
"3338","GO:0003344","pericardium morphogenesis",15,0,0.31,"1.00000"
"3339","GO:0003352","regulation of cilium movement",19,0,0.39,"1.00000"
"3340","GO:0003356","regulation of cilium beat frequency",11,0,0.23,"1.00000"
"3341","GO:0005513","detection of calcium ion",12,0,0.25,"1.00000"
"3342","GO:0005976","polysaccharide metabolic process",93,0,1.91,"1.00000"
"3343","GO:0005977","glycogen metabolic process",60,0,1.23,"1.00000"
"3344","GO:0005978","glycogen biosynthetic process",27,0,0.55,"1.00000"
"3345","GO:0005979","regulation of glycogen biosynthetic proc...",19,0,0.39,"1.00000"
"3346","GO:0005980","glycogen catabolic process",26,0,0.53,"1.00000"
"3347","GO:0006000","fructose metabolic process",12,0,0.25,"1.00000"
"3348","GO:0006007","glucose catabolic process",19,0,0.39,"1.00000"
"3349","GO:0006012","galactose metabolic process",11,0,0.23,"1.00000"
"3350","GO:0006044","N-acetylglucosamine metabolic process",12,0,0.25,"1.00000"
"3351","GO:0006047","UDP-N-acetylglucosamine metabolic proces...",11,0,0.23,"1.00000"
"3352","GO:0006084","acetyl-CoA metabolic process",28,0,0.57,"1.00000"
"3353","GO:0006085","acetyl-CoA biosynthetic process",19,0,0.39,"1.00000"
"3354","GO:0006086","acetyl-CoA biosynthetic process from pyr...",14,0,0.29,"1.00000"
"3355","GO:0006089","lactate metabolic process",10,0,0.21,"1.00000"
"3356","GO:0006096","glycolytic process",63,0,1.29,"1.00000"
"3357","GO:0006098","pentose-phosphate shunt",14,0,0.29,"1.00000"
"3358","GO:0006099","tricarboxylic acid cycle",41,0,0.84,"1.00000"
"3359","GO:0006101","citrate metabolic process",44,0,0.9,"1.00000"
"3360","GO:0006103","2-oxoglutarate metabolic process",18,0,0.37,"1.00000"
"3361","GO:0006107","oxaloacetate metabolic process",14,0,0.29,"1.00000"
"3362","GO:0006110","regulation of glycolytic process",41,0,0.84,"1.00000"
"3363","GO:0006112","energy reserve metabolic process",68,0,1.39,"1.00000"
"3364","GO:0006119","oxidative phosphorylation",132,0,2.71,"1.00000"
"3365","GO:0006120","mitochondrial electron transport, NADH t...",36,0,0.74,"1.00000"
"3366","GO:0006122","mitochondrial electron transport, ubiqui...",15,0,0.31,"1.00000"
"3367","GO:0006123","mitochondrial electron transport, cytoch...",15,0,0.31,"1.00000"
"3368","GO:0006140","regulation of nucleotide metabolic proce...",91,0,1.87,"1.00000"
"3369","GO:0006144","purine nucleobase metabolic process",14,0,0.29,"1.00000"
"3370","GO:0006152","purine nucleoside catabolic process",15,0,0.31,"1.00000"
"3371","GO:0006195","purine nucleotide catabolic process",91,0,1.87,"1.00000"
"3372","GO:0006206","pyrimidine nucleobase metabolic process",19,0,0.39,"1.00000"
"3373","GO:0006213","pyrimidine nucleoside metabolic process",24,0,0.49,"1.00000"
