"","GO.ID","Term","Annotated","Significant","Expected","classic"
"4189","GO:0032652","regulation of interleukin-1 production",25,2,1.33,"1.00000"
"4190","GO:0002573","myeloid leukocyte differentiation",154,5,8.18,"1.00000"
"4191","GO:0035194","regulatory ncRNA-mediated post-transcrip...",129,7,6.85,"1.00000"
"4192","GO:0035196","miRNA processing",45,6,2.39,"1.00000"
"4193","GO:0006163","purine nucleotide metabolic process",428,17,22.73,"1.00000"
"4194","GO:0006164","purine nucleotide biosynthetic process",194,7,10.3,"1.00000"
"4195","GO:0022612","gland morphogenesis",192,14,10.2,"1.00000"
"4196","GO:0022613","ribonucleoprotein complex biogenesis",531,3,28.2,"1.00000"
"4197","GO:0002520","immune system development",595,24,31.6,"1.00000"
"4198","GO:0002521","leukocyte differentiation",324,12,17.21,"1.00000"
"4199","GO:0022618","protein-RNA complex assembly",292,1,15.51,"1.00000"
"4200","GO:1902101","positive regulation of metaphase/anaphas...",17,1,0.9,"1.00000"
"4201","GO:0051716","cellular response to stimulus",4166,239,221.26,"1.00000"
"4202","GO:0021511","spinal cord patterning",16,3,0.85,"1.00000"
"4203","GO:1902105","regulation of leukocyte differentiation",178,5,9.45,"1.00000"
"4204","GO:1902106","negative regulation of leukocyte differe...",47,1,2.5,"1.00000"
"4205","GO:0032675","regulation of interleukin-6 production",77,3,4.09,"1.00000"
"4206","GO:1902107","positive regulation of leukocyte differe...",103,4,5.47,"1.00000"
"4207","GO:1902108","regulation of mitochondrial membrane per...",41,2,2.18,"1.00000"
"4208","GO:0031589","cell-substrate adhesion",234,21,12.43,"1.00000"
"4209","GO:0032677","regulation of interleukin-8 production",29,4,1.54,"1.00000"
"4210","GO:0001823","mesonephros development",87,7,4.62,"1.00000"
"4211","GO:0001825","blastocyst formation",30,3,1.59,"1.00000"
"4212","GO:0031570","DNA integrity checkpoint signaling",142,2,7.54,"1.00000"
"4213","GO:0031571","mitotic G1 DNA damage checkpoint signali...",40,1,2.12,"1.00000"
"4214","GO:0098751","bone cell development",33,1,1.75,"1.00000"
"4215","GO:0007272","ensheathment of neurons",108,8,5.74,"1.00000"
"4216","GO:0021543","pallium development",161,17,8.55,"1.00000"
"4217","GO:1904892","regulation of receptor signaling pathway...",66,3,3.51,"1.00000"
"4218","GO:1904893","negative regulation of receptor signalin...",32,2,1.7,"1.00000"
"4219","GO:1904894","positive regulation of receptor signalin...",29,1,1.54,"1.00000"
"4220","GO:0007276","gamete generation",1217,64,64.63,"1.00000"
"4221","GO:0042659","regulation of cell fate specification",78,7,4.14,"1.00000"
"4222","GO:0045196","establishment or maintenance of neurobla...",22,1,1.17,"1.00000"
"4223","GO:0001816","cytokine production",356,17,18.91,"1.00000"
"4224","GO:1905037","autophagosome organization",113,3,6,"1.00000"
"4225","GO:0035166","post-embryonic hemopoiesis",47,2,2.5,"1.00000"
"4226","GO:0035167","larval lymph gland hemopoiesis",42,2,2.23,"1.00000"
"4227","GO:0048865","stem cell fate commitment",34,6,1.81,"1.00000"
"4228","GO:0032611","interleukin-1 beta production",29,2,1.54,"1.00000"
"4229","GO:0098781","ncRNA transcription",120,2,6.37,"1.00000"
"4230","GO:0016236","macroautophagy",284,8,15.08,"1.00000"
"4231","GO:0032612","interleukin-1 production",31,2,1.65,"1.00000"
"4232","GO:0021532","neural tube patterning",37,3,1.97,"1.00000"
"4233","GO:0032613","interleukin-10 production",14,1,0.74,"1.00000"
"4234","GO:0001840","neural plate development",16,1,0.85,"1.00000"
"4235","GO:0032615","interleukin-12 production",53,1,2.81,"1.00000"
"4236","GO:0001841","neural tube formation",119,1,6.32,"1.00000"
"4237","GO:0031529","ruffle organization",31,1,1.65,"1.00000"
"4238","GO:0035152","regulation of tube architecture, open tr...",79,8,4.2,"1.00000"
"4239","GO:0048856","anatomical structure development",4425,280,235.01,"1.00000"
"4240","GO:0032640","tumor necrosis factor production",47,6,2.5,"1.00000"
"4241","GO:0032642","regulation of chemokine production",29,3,1.54,"1.00000"
"4242","GO:0048858","cell projection morphogenesis",768,73,40.79,"1.00000"
"4243","GO:0048859","formation of anatomical boundary",46,6,2.44,"1.00000"
"4244","GO:0007215","glutamate receptor signaling pathway",71,8,3.77,"1.00000"
"4245","GO:0009062","fatty acid catabolic process",78,1,4.14,"1.00000"
"4246","GO:0009063","amino acid catabolic process",101,1,5.36,"1.00000"
"4247","GO:0009064","glutamine family amino acid metabolic pr...",51,3,2.71,"1.00000"
"4248","GO:0032649","regulation of type II interferon product...",16,1,0.85,"1.00000"
"4249","GO:0009066","aspartate family amino acid metabolic pr...",71,2,3.77,"1.00000"
"4250","GO:0071774","response to fibroblast growth factor",102,8,5.42,"1.00000"
"4251","GO:0048880","sensory system development",580,40,30.8,"1.00000"
"4252","GO:0009067","aspartate family amino acid biosynthetic...",42,2,2.23,"1.00000"
"4253","GO:0001837","epithelial to mesenchymal transition",103,9,5.47,"1.00000"
"4254","GO:0048881","mechanosensory lateral line system devel...",18,1,0.96,"1.00000"
"4255","GO:0001838","embryonic epithelial tube formation",140,1,7.44,"1.00000"
"4256","GO:0048882","lateral line development",22,1,1.17,"1.00000"
"4257","GO:0022600","digestive system process",115,5,6.11,"1.00000"
"4258","GO:0045161","neuronal ion channel clustering",16,2,0.85,"1.00000"
"4259","GO:0032635","interleukin-6 production",77,3,4.09,"1.00000"
"4260","GO:0098727","maintenance of cell number",220,22,11.68,"1.00000"
"4261","GO:0032637","interleukin-8 production",31,4,1.65,"1.00000"
"4262","GO:0035172","hemocyte proliferation",27,2,1.43,"1.00000"
"4263","GO:0022607","cellular component assembly",2424,112,128.74,"1.00000"
"4264","GO:0048870","cell motility",1085,90,57.62,"1.00000"
"4265","GO:0009056","catabolic process",2047,63,108.72,"1.00000"
"4266","GO:0048871","multicellular organismal-level homeostas...",665,41,35.32,"1.00000"
"4267","GO:0051701","biological process involved in interacti...",122,9,6.48,"1.00000"
"4268","GO:0009057","macromolecule catabolic process",1268,34,67.34,"1.00000"
"4269","GO:0009058","biosynthetic process",4899,189,260.19,"1.00000"
"4270","GO:0051702","biological process involved in interacti...",69,2,3.66,"1.00000"
"4271","GO:0045168","cell-cell signaling involved in cell fat...",45,1,2.39,"1.00000"
"4272","GO:0051703","biological process involved in intraspec...",46,6,2.44,"1.00000"
"4273","GO:0006140","regulation of nucleotide metabolic proce...",98,5,5.2,"1.00000"
"4274","GO:0016202","regulation of striated muscle tissue dev...",112,9,5.95,"1.00000"
"4275","GO:0048878","chemical homeostasis",745,44,39.57,"1.00000"
"4276","GO:0035120","post-embryonic appendage morphogenesis",237,22,12.59,"1.00000"
"4277","GO:0002504","antigen processing and presentation of p...",80,2,4.25,"1.00000"
"4278","GO:0009086","methionine biosynthetic process",22,1,1.17,"1.00000"
"4279","GO:0071715","icosanoid transport",33,2,1.75,"1.00000"
"4280","GO:0035126","post-embryonic genitalia morphogenesis",13,1,0.69,"1.00000"
"4281","GO:0030097","hemopoiesis",647,30,34.36,"1.00000"
"4282","GO:0098742","cell-cell adhesion via plasma-membrane a...",87,5,4.62,"1.00000"
"4283","GO:0009072","aromatic amino acid metabolic process",28,2,1.49,"1.00000"
"4284","GO:0009074","aromatic amino acid family catabolic pro...",17,1,0.9,"1.00000"
"4285","GO:0035112","genitalia morphogenesis",36,3,1.91,"1.00000"
"4286","GO:0045185","maintenance of protein location",137,11,7.28,"1.00000"
"4287","GO:1904888","cranial skeletal system development",64,7,3.4,"1.00000"
"4288","GO:0035114","imaginal disc-derived appendage morphoge...",236,22,12.53,"1.00000"
"4289","GO:0045187","regulation of circadian sleep/wake cycle...",47,9,2.5,"1.00000"
"4290","GO:1901160","primary amino compound metabolic process",18,2,0.96,"1.00000"
"4291","GO:0097242","amyloid-beta clearance",15,1,0.8,"1.00000"
"4292","GO:2000514","regulation of CD4-positive, alpha-beta T...",19,1,1.01,"1.00000"
"4293","GO:0042633","hair cycle",58,2,3.08,"1.00000"
"4294","GO:0042634","regulation of hair cycle",17,2,0.9,"1.00000"
"4295","GO:0098732","macromolecule deacylation",69,2,3.66,"1.00000"
"4296","GO:0032606","type I interferon production",93,1,4.94,"1.00000"
"4297","GO:0071731","response to nitric oxide",16,3,0.85,"1.00000"
"4298","GO:0036230","granulocyte activation",358,17,19.01,"1.00000"
"4299","GO:0032609","type II interferon production",17,1,0.9,"1.00000"
"4300","GO:1903789","regulation of amino acid transmembrane t...",12,4,0.64,"1.00000"
"4301","GO:0098739","import across plasma membrane",57,12,3.03,"1.00000"
"4302","GO:0035146","tube fusion",14,2,0.74,"1.00000"
"4303","GO:0035148","tube formation",178,4,9.45,"1.00000"
"4304","GO:0051896","regulation of phosphatidylinositol 3-kin...",113,8,6,"1.00000"
"4305","GO:0031503","protein-containing complex localization",234,4,12.43,"1.00000"
"4306","GO:0021692","cerebellar Purkinje cell layer morphogen...",14,1,0.74,"1.00000"
"4307","GO:1902284","neuron projection extension involved in ...",57,15,3.03,"1.00000"
"4308","GO:0007204","positive regulation of cytosolic calcium...",146,11,7.75,"1.00000"
"4309","GO:0021694","cerebellar Purkinje cell layer formation",11,1,0.58,"1.00000"
"4310","GO:0021695","cerebellar cortex development",43,2,2.28,"1.00000"
"4311","GO:0002690","positive regulation of leukocyte chemota...",30,3,1.59,"1.00000"
"4312","GO:0021696","cerebellar cortex morphogenesis",21,1,1.12,"1.00000"
"4313","GO:0021697","cerebellar cortex formation",16,1,0.85,"1.00000"
"4314","GO:0002694","regulation of leukocyte activation",270,10,14.34,"1.00000"
"4315","GO:0002696","positive regulation of leukocyte activat...",154,7,8.18,"1.00000"
"4316","GO:0035136","forelimb morphogenesis",15,1,0.8,"1.00000"
"4317","GO:0002697","regulation of immune effector process",249,10,13.22,"1.00000"
"4318","GO:0035137","hindlimb morphogenesis",23,2,1.22,"1.00000"
"4319","GO:1901184","regulation of ERBB signaling pathway",79,3,4.2,"1.00000"
"4320","GO:0010042","response to manganese ion",32,2,1.7,"1.00000"
"4321","GO:1901185","negative regulation of ERBB signaling pa...",47,1,2.5,"1.00000"
"4322","GO:1901186","positive regulation of ERBB signaling pa...",26,2,1.38,"1.00000"
"4323","GO:0006109","regulation of carbohydrate metabolic pro...",140,8,7.44,"1.00000"
"4324","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",12,1,0.64,"1.00000"
"4325","GO:0099024","plasma membrane invagination",82,6,4.36,"1.00000"
"4326","GO:0010038","response to metal ion",339,27,18,"1.00000"
"4327","GO:0010039","response to iron ion",34,1,1.81,"1.00000"
"4328","GO:0071702","organic substance transport",1825,90,96.93,"1.00000"
"4329","GO:0014910","regulation of smooth muscle cell migrati...",61,5,3.24,"1.00000"
"4330","GO:0071704","organic substance metabolic process",6683,271,354.93,"1.00000"
"4331","GO:0071705","nitrogen compound transport",1620,74,86.04,"1.00000"
"4332","GO:0071706","tumor necrosis factor superfamily cytoki...",48,6,2.55,"1.00000"
"4333","GO:0097205","renal filtration",32,2,1.7,"1.00000"
"4334","GO:0045132","meiotic chromosome segregation",127,2,6.74,"1.00000"
"4335","GO:1903747","regulation of establishment of protein l...",34,1,1.81,"1.00000"
"4336","GO:0045137","development of primary sexual characteri...",271,20,14.39,"1.00000"
"4337","GO:0030071","regulation of mitotic metaphase/anaphase...",51,1,2.71,"1.00000"
"4338","GO:0030072","peptide hormone secretion",150,10,7.97,"1.00000"
"4339","GO:0035107","appendage morphogenesis",350,30,18.59,"1.00000"
"4340","GO:0035108","limb morphogenesis",130,8,6.9,"1.00000"
"4341","GO:0048805","imaginal disc-derived genitalia morphoge...",13,1,0.69,"1.00000"
"4342","GO:0048806","genitalia development",82,4,4.36,"1.00000"
"4343","GO:0001562","response to protozoan",11,1,0.58,"1.00000"
"4344","GO:0072593","reactive oxygen species metabolic proces...",173,9,9.19,"1.00000"
"4345","GO:0051882","mitochondrial depolarization",28,2,1.49,"1.00000"
"4346","GO:0072595","maintenance of protein localization in o...",35,1,1.86,"1.00000"
"4347","GO:0030029","actin filament-based process",598,48,31.76,"1.00000"
"4348","GO:0001556","oocyte maturation",40,2,2.12,"1.00000"
"4349","GO:0030011","maintenance of cell polarity",44,2,2.34,"1.00000"
"4350","GO:0002685","regulation of leukocyte migration",84,5,4.46,"1.00000"
"4351","GO:0002687","positive regulation of leukocyte migrati...",57,3,3.03,"1.00000"
"4352","GO:0071897","DNA biosynthetic process",166,2,8.82,"1.00000"
"4353","GO:0002688","regulation of leukocyte chemotaxis",42,3,2.23,"1.00000"
"4354","GO:0046209","nitric oxide metabolic process",41,5,2.18,"1.00000"
"4355","GO:0051875","pigment granule localization",23,1,1.22,"1.00000"
"4356","GO:1901135","carbohydrate derivative metabolic proces...",932,44,49.5,"1.00000"
"4357","GO:1901136","carbohydrate derivative catabolic proces...",200,15,10.62,"1.00000"
"4358","GO:1901137","carbohydrate derivative biosynthetic pro...",558,22,29.64,"1.00000"
"4359","GO:0021675","nerve development",86,19,4.57,"1.00000"
"4360","GO:0031669","cellular response to nutrient levels",255,9,13.54,"1.00000"
"4361","GO:0030041","actin filament polymerization",143,4,7.59,"1.00000"
"4362","GO:0035296","regulation of tube diameter",120,16,6.37,"1.00000"
"4363","GO:0048593","camera-type eye morphogenesis",109,4,5.79,"1.00000"
"4364","GO:0006261","DNA-templated DNA replication",163,2,8.66,"1.00000"
"4365","GO:2000696","regulation of epithelial cell differenti...",12,1,0.64,"1.00000"
"4366","GO:0048598","embryonic morphogenesis",783,76,41.59,"1.00000"
"4367","GO:0048599","oocyte development",201,10,10.68,"1.00000"
"4368","GO:1903706","regulation of hemopoiesis",269,14,14.29,"1.00000"
"4369","GO:0040020","regulation of meiotic nuclear division",41,1,2.18,"1.00000"
"4370","GO:0030030","cell projection organization",1409,107,74.83,"1.00000"
"4371","GO:0014902","myotube differentiation",100,7,5.31,"1.00000"
"4372","GO:0030031","cell projection assembly",500,12,26.55,"1.00000"
"4373","GO:0040024","dauer larval development",95,2,5.05,"1.00000"
"4374","GO:0014904","myotube cell development",29,1,1.54,"1.00000"
"4375","GO:0052547","regulation of peptidase activity",273,10,14.5,"1.00000"
"4376","GO:0052548","regulation of endopeptidase activity",258,9,13.7,"1.00000"
"4377","GO:0006259","DNA metabolic process",788,14,41.85,"1.00000"
"4378","GO:0098868","bone growth",11,2,0.58,"1.00000"
"4379","GO:0071863","regulation of cell proliferation in bone...",10,1,0.53,"1.00000"
"4380","GO:0072553","terminal button organization",38,1,2.02,"1.00000"
"4381","GO:0071867","response to monoamine",65,10,3.45,"1.00000"
"4382","GO:0071868","cellular response to monoamine stimulus",64,10,3.4,"1.00000"
"4383","GO:0071869","response to catecholamine",65,10,3.45,"1.00000"
"4384","GO:0006284","base-excision repair",52,1,2.76,"1.00000"
"4385","GO:0071852","fungal-type cell wall organization or bi...",18,3,0.96,"1.00000"
"4386","GO:0021631","optic nerve morphogenesis",13,4,0.69,"1.00000"
"4387","GO:0048567","ectodermal digestive tract morphogenesis",12,1,0.64,"1.00000"
"4388","GO:0006275","regulation of DNA replication",99,2,5.26,"1.00000"
"4389","GO:0030001","metal ion transport",511,59,27.14,"1.00000"
"4390","GO:0002637","regulation of immunoglobulin production",58,2,3.08,"1.00000"
"4391","GO:0030003","intracellular monoatomic cation homeosta...",376,29,19.97,"1.00000"
"4392","GO:0071887","leukocyte apoptotic process",69,3,3.66,"1.00000"
"4393","GO:0006220","pyrimidine nucleotide metabolic process",32,1,1.7,"1.00000"
"4394","GO:0071870","cellular response to catecholamine stimu...",64,10,3.4,"1.00000"
"4395","GO:0098876","vesicle-mediated transport to the plasma...",141,3,7.49,"1.00000"
"4396","GO:0072521","purine-containing compound metabolic pro...",462,17,24.54,"1.00000"
"4397","GO:0061842","microtubule organizing center localizati...",45,2,2.39,"1.00000"
"4398","GO:0072522","purine-containing compound biosynthetic ...",209,7,11.1,"1.00000"
"4399","GO:0048580","regulation of post-embryonic development",133,8,7.06,"1.00000"
"4400","GO:0072523","purine-containing compound catabolic pro...",109,5,5.79,"1.00000"
"4401","GO:0072524","pyridine-containing compound metabolic p...",120,5,6.37,"1.00000"
"4402","GO:0048582","positive regulation of post-embryonic de...",52,3,2.76,"1.00000"
"4403","GO:0048583","regulation of response to stimulus",2457,152,130.49,"1.00000"
"4404","GO:0001539","cilium or flagellum-dependent cell motil...",95,7,5.05,"1.00000"
"4405","GO:1901292","nucleoside phosphate catabolic process",112,6,5.95,"1.00000"
"4406","GO:0072526","pyridine-containing compound catabolic p...",63,5,3.35,"1.00000"
"4407","GO:0048584","positive regulation of response to stimu...",1361,79,72.28,"1.00000"
"4408","GO:1901293","nucleoside phosphate biosynthetic proces...",253,8,13.44,"1.00000"
"4409","GO:0072527","pyrimidine-containing compound metabolic...",58,2,3.08,"1.00000"
"4410","GO:0031641","regulation of myelination",33,5,1.75,"1.00000"
"4411","GO:0048585","negative regulation of response to stimu...",1183,64,62.83,"1.00000"
"4412","GO:0031644","regulation of nervous system process",107,16,5.68,"1.00000"
"4413","GO:0048588","developmental cell growth",264,31,14.02,"1.00000"
